temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
4,8,Gamera vs. Gaos,27 Jul. 1991,8.0,"Gamera is back and this time he is up against Gaos, a bat-monster with the ability to shoot laser beams. Joel and the Bots make an arts and crafts project."
4,9,The Amazing Colossal Man,3 Aug. 1991,8.5,"Crow and Tom build a cardboard fort while Joel introduces his idea for non-permanent tattoos during the invention exchange. In Bert I. Gordon's El asombroso hombre creciente (1957), an army colonel becomes a giant after an atomic blast. Later, the crew gets a visit from the Colossal Man himself."
4,10,Fugitive Alien,17 Aug. 1991,8.1,Joel and the Bots watch as an alien named Ken joins an Earth spaceship to fight against his former masters in Fugitive Alien (1986). The Mads get a visit from Jack Perkins in Deep 13 while Joel forces Crow and Tom to reenact a scene from the movie.
4,11,It Conquered the World,24 Aug. 1991,8.2,"The crew learns about the wonders of winter sports in the 1930s short ""Snow Thrills"". Later, Roger Corman directs Conquistaron el mundo (1956) in which a doctor played by Peter Graves tries to thwart a mad scientist's attempt to take over the world using bat-like creatures. On the SOL, Joel and Crow try their hand at ventriloquism."
4,12,Gamera vs. Guiron,7 Sep. 1991,8.8,"It's Gamera Movie #4, including the Gamera Theme Song and a reenactment of an old favorite magic trick."
4,13,Earth vs. the Spider,14 Sep. 1991,8.3,"Joel and the Bots get tips on public speaking from the short ""Speech: Using Your Voice"" and watch a spider devour a town in La araña (1958). Crow forces the guy to read his screenplay ""Earth vs. Soup"" and Joel sets up a rehearsal for his rock band Spidorr."
4,14,Mighty Jack,21 Sep. 1991,7.8,"A secret organization called Mighty Jack (1968) uses a submarine to battle a terrorist organization. Joel and the Bots make a Mighty Jack pet food commercial and sing the song ""Slow The Plot Down!""."
4,15,Teenage Caveman,9 Nov. 1991,7.7,"Joel and the Bots sit through two shorts, one about water skiing and the other about a strange man who terrorizes wildlife in the Florida Everglades. In Yo fui un cavernícola adolescente (1958), a rebellious cave boy goes against clan rules and wants to explore horizons beyond the river. Joel and the Bots battle boredom on the SOL, present creative ipecacs at the invention exchange, and try to patch things up when the Mads start fighting."
4,16,Gamera vs. Zigra,19 Oct. 1991,7.8,"In the seventh offering from Gamera, the infamous turtle faces off against an alien called Zigra determined on world domination. Joel and the Bots build a scale model of Gamera and make shoebox dioramas."
4,17,The Saga of the Viking Women and Their Voyage to the Waters of the Great Sea Serpent,26 Oct. 1991,8.0,"The crew watch an education short about the wonders a home economics major can do for young women in The Home Economics Story (1951). In Las mujeres vikingo y la serpiente del mar (1957), lonely viking women set sail to rescue a group of enslaved men. Joel and the Bots consider the waffle and present an iron that can turn waffles into pancakes at the invention exchange."
4,18,Star Force: Fugitive Alien II,16 Nov. 1991,8.1,"Ken and the crew of the Bacchus 3 return in Star Force: Fugitive Alien II (1987) while Joel and the Bots make a Captain Joe action figure and stage a ""name that puppet"" quiz show."
4,19,War of the Colossal Beast,30 Nov. 1991,8.2,"Joel and the Bots watch the classic short Mr. B Natural (1957) in which an androgynous person named Mr. B. Natural teaches a geeky middle schooler to play a musical instrument. Moving on to La guerra de la bestia gigante (1958), disfigured ""Colossal Man"" Glen is spotted in Mexico and his sister tries to save him. Joel and the Bots have a debate about Mr. B. Natural and are revisited by Glen on the Hexfield."
4,20,The Unearthly,14 Nov. 1991,7.6,The guys on the Satellite of Love riff on two shorts: Posture Pals (1952) about an elementary school posture contest and Appreciating Your Parents (1950) about a young boy discovering how to help around the house. Then the crew watches a mad scientist acquire subjects for his nefarious experiments in The Unearthly (1957). Joel and the Bots explore the many faces of Tor Johnson and create a board game based on The Unearthly.
4,21,Santa Claus Conquers the Martians,21 Dec. 1991,8.2,"Joel and the Bots take on the infamous Christmas classic Santa Claus Conquers the Martians (1964) in which a group of martians kidnap Santa Claus because they have no one on Mars to give their children presents. The crew writes and performs a pinnacle Christmas carol ""A Patrick Swayze Christmas"" and each member shares a Christmas-themed essay."
4,22,Master Ninja I,11 Jan. 1992,7.7,"The crew watch a ninja and a drifter save an airport from thugs in ""Master Ninja I"" while building a model muscle car and experimenting with their ninja skills."
4,23,The Castle of Fu Manchu,18 Jan. 1992,7.5,"In El castillo de Fu-Manchu (1969), an evil mastermind plans to destroy the world but his arch-nemesis gets in the way. The movie is so terrible that the crew has a nervous breakdown, which thrills the Mads. Joel and the Bots are completely broken and the Mads celebrate their victory a little too quickly."
4,24,Master Ninja II,25 Jan. 1992,7.6,Joel and the 'bots endure two equally bad episodes from the failed action series Master (1984).
5,1,Space Travellers,6 Jun. 1992,7.8,"The guys watch ""Space Travelers"", an updated version of the movie Atrapados en el espacio (1969) about three astronauts trapped in a space capsule that is quickly losing oxygen. On the SOL, The Great Crowdini performs a stunt and the guys debate what they would do if one of them had to sacrifice themselves."
5,2,The Giant Gila Monster,13 Jun. 1992,8.5,Joel and crew can't settle on which of two film actors in a giant carnivorous lizard movie are more like TV actor Tige Andrews or comedian David Miller.
5,3,City Limits,20 Jun. 1992,7.7,"Set in the future, a teenage gang battles a corporation for control of an abandoned city in Ciudad sin límite (1984). Crow sings a song devoted to Kim Cattrall and the guys try their hand at a City Limits trivia game."
5,4,Teenagers from Outer Space,27 Jun. 1992,8.6,"Joel and the Bots discover the difference between real and ""reel"" life, how to dispose of snacks in space, a real 'boss' visitor, and how JFK can wreck a fashion show in this episode featuring the classic ""Teenagers From Outer Space""."
5,5,Being from Another Planet,4 Jul. 1992,7.8,"Joel and the Bots watch a re-edited version of Time walker (Pasajero del tiempo) (1982) called ""Being From Another Planet"" in which a mummy awakened by a university team goes on a killing spree. The Mads are awfully proud of their ""Tragic Moments"" figurines while Joel and the Bots play haunted house on the SOL."
5,6,Attack of the Giant Leeches,18 Jul. 1992,8.2,"Joel and the 'bots get water on the brain after an episode of Undersea Kingdom (1936) and Roger Corman's moldy horror flick, El pantano diabólico (1959)."
5,7,The Killer Shrews,25 Jul. 1992,8.3,A small town cowpoke straightens out some rowdy kids by making them put on a rodeo show in Junior Rodeo Daredevils (1949). A group of drunken scientists battle with dogs dressed as rabid shrews in The Killer Shrews (1959). Joel and the Bots concoct a Killer Shrew drink and the Mads are thwarted in their latest attempt to destroy the world.
5,8,Hercules Unchained,1 Aug. 1992,7.9,Joel and the Bots watch a greased-up Steve Reeves get hypnotized and seduced by an Evil Queen in Hércules y la reina de Lidia (1959). The crew presents the Steve-O-Meter at the invention exchange and ponder the meaning of Hercules movies.
5,9,Indestructible Man,15 Aug. 1992,7.6,"In the second installment of Undersea Kingdom (1936), the explorers are threatened by soldiers from Atlantis. Then in El hombre indestructible (1956), an executed criminal goes on a rampage after being resurrected by mad scientists. Joel and the Bots plan an Undersea Kingdom parade and wonder what they would do if they were indestructible."
5,10,Hercules Against the Moon Men,22 Aug. 1992,7.8,Joel and the Bots have another outing with Hercules in Maciste contra los fantasmas (1964). This time Hercules faces off with a cult of moon men who unleash a sandstorm on the world. The Mads explain deep hurting while Joel and the Bots sing a song about pants.
5,11,The Magic Sword,29 Aug. 1992,8.3,The crew pokes fun as a knight and his adopted mother try to save a damsel from an evil wizard in La espada mágica (1962). Joel and the Bots get into the spirit of things by making medieval costumes.
5,12,Hercules and the Captive Women,12 Sep. 1992,7.7,The guys face off against Hercules once again as the strong man fights evil Queen Antinea to get his son back in La conquista de la Atlántida (1961). Joel and the Bots play with some lousy action figures and finally lay the Hercules series to rest.
5,13,Manhunt in Space,19 Sep. 1992,7.8,"Joel and the Bots watch an early episode of the soap opera behemoth Hospital General (1963) before watching a movie made of several edited television episodes about space pirates. On the SOL, Joel refuses to play soap opera with the Bots and the Mads get stuck in their bean bag chairs."
5,14,Tormented,26 Sep. 1992,8.5,"In Sangre en el faro (1960), a pianist thinks he has finally escaped his demanding mistress when she dies after a fall but her ghost comes back to haunt him and his fiancée. Joel gets stuck in a ventilation duct and the Bots are no help. But Joel has the last laugh later when Crow and Tom pretend to be headless ghosts."
5,15,The Beatniks,26 Nov. 1992,8.2,Joel and the Bots watch a second segment from an early episode of Hospital General (1963) before watching a wannabe singer try to break free from his hoodlum friends in The Beatniks (1960). The Bots have a slumber party and Servo dramatizes the life of a 50s rock star.
5,16,Fire Maidens of Outer Space,26 Nov. 1992,8.2,Astronauts find a civilization almost entirely populated by women on one of the moons of Jupiter in Fire Maidens from Outer Space (1956). Joel and the Bots end up in over their heads when Timmy the Dark Crow starts causing trouble on the Satellite of Love.
5,17,Crash of Moons,28 Nov. 1992,7.8,"The crew pokes fun at another segment of a 1960s episode of Hospital General (1963) before watching an astronaut attempt to stop two planets from colliding with each other in Crash of Moons (1954). The guys read through Crow's latest screenplay called ""A Space Opera"" and have a chat with John Banner on the Hexfield."
5,18,Attack of the Eye Creatures,5 Dec. 1992,8.7,"A pair of teens discover a band of multi-eyed aliens in The Eye Creatures (1967). Crow and Tom work through their ""best friends"" stage and the guys lament how much the filmmakers just didn't care. The Mads get a visit from Larry Buchanan in Deep 13."
5,19,The Rebel Set,12 Dec. 1992,7.9,A little boy wanders around the Canadian National Exhibition after his oblivious parents lose track of him in Johnny at the Fair (1947). Then it's time for another 1950s beatnik movie with The Rebel Set (1959) in which a shop owner convinces three losers to help him rob an armored car. Joel and the Bots take acting lessons and hold a writing workshop.
5,20,The Human Duplicators,26 Dec. 1992,8.0,"Joel and the Bots watch an alien infiltrate a scientist's human duplicator machine in Humanoides asesinos (1965). On the SOL, the guys make spaceships from household objects and Servo shows off his duplicating skills."
5,21,Monster A-Go Go,9 Jan. 1993,8.1,The crew muses about a wacky short involving the Toronto Skating Club in Circus on Ice (1954). Then the guys watch Monster a Go-Go (1965) where a radiated astronaut has returned to Earth as a giant mutant. It's a battle of the action figures in the invention exchange when the Mads introduce Johnny Longtorso while Joel presents non-violent action figures.
5,22,The Day the Earth Froze,16 Jan. 1993,8.3,"Joel and the Bots learn the ins and outs of the circus in the short Here Comes the Circus (1946) and then try to make sense of the Nordic fairy tale film Sampo (1959). Joel and the Bots take a family photo and Gypsy puts on a one woman show called ""Gypsy Rose Me!""."
5,23,Bride of the Monster,23 Jan. 1993,8.2,"The guys check out the first installment of the short Hired! (1940) where a Chevrolet sales manager tries to boost door-to-door sales. Later, the guys watch a mad scientist's experiments attract the attention of the press and the police in La novia del monstruo (1955). Joel and the Bots stage ""Hired: The Musical"" and Willy the Waffle returns to defend blatant product placement."
5,24,'Manos' the Hands of Fate,30 Jan. 1993,9.2,"The Mads present the satellite people a film so bad that apologies are sent, and Tom Servo goes off his nut from it."
6,1,Warrior of the Lost World,24 Jul. 1993,7.9,A hero and his talking motorcycle take on an evil dictator in El guerrero del mundo perdido (Warrior of the lost world) (1983) (1984). The guys try to get post-apocalyptic driving permits and discuss things to do after the apocalypse.
6,2,Hercules,17 Jun. 1993,7.8,Joel and the Bots have a casual day on the SOL and endure another incoherent Hercules movie (Hércules (1958)).
6,3,Swamp Diamonds,31 Jul. 1993,8.2,"Today's experiment: the educational short, What to Do on a Date (1951), and the Roger Corman flick, Swamp Women (1956)"
6,4,Secret Agent Super Dragon,7 Aug. 1993,8.1,"Reports of drugged chewing gum sends a womanizing secret agent to Amsterdam to investigate a crime ring in Nueva York llama a Superdrago (1966). Tom and Joel read through Crow's new screenplay ""The Spy Who Hugged Me"" and chat about spy movie puns."
6,5,The Magic Voyage of Sinbad,28 Aug. 1993,7.9,An adventurer sets sail in search of the bird of happiness in Sadko (1953). Crow has trouble with his own lifelong quest and the guys have a meeting of the Junior Jester Club.
6,6,Eegah,28 Aug. 1993,8.0,"A teenage girl, her dorky boyfriend, and her scientist father discover a caveman in the desert in Eegah (1962). Joel and the Bots discuss 60s sitcoms and the subtler forms of hell."
6,7,I Accuse My Parents,4 Sep. 1993,8.8,"Joel and the Bots hear all about new-fangled farming techniques in the 50s short The Truck Farmer (1954). Afterward, a one-time overachiever blames his boozy, neglectful parents for his run in with the law in I Accuse My Parents (1944). The guys analyze the main character from the movie and reenact a few choice scenes."
6,8,Operation Double 007,11 Sep. 1993,8.8,"In Todos los hermanos eran agentes (1967), a plastic surgeon gets recruited to stop a villain from developing radioactive rugs. The Bots watch some of Joel's home movies, try to hypnotize Tom, and get a visit from their old friend Torgo."
6,9,The Girl in Lovers Lane,18 Sep. 1993,8.6,"Dr. Forrester and TV's Frank plan ""evil event days"" in order to ruin baseball, while Joel and the 'bots watch a hobo melodrama called The Girl in Lovers Lane (1960)."
6,10,The Painted Hills,26 Sep. 1993,8.4,"Joel and the Bots learn from Body Care and Grooming (1947) that they might as well be dead if they don't keep their socks tidy. Later, the guys take on Las colinas pintadas (1951) in which famous collie Lassie witnesses the murder of a prospector. Crow gives a detailed report on bearded guys and the crew discusses the end of the film."
6,11,Gunslinger,9 Oct. 1993,8.2,"In El sheriff de Oracle (1956), the widow of a murdered sheriff tries to stop the crime in her town with the help of the man hired to kill her. Joel and the Bots discuss mortality and how to have the best funeral before taking the 70s to task for being a terrible decade."
6,12,Mitchell,23 Oct. 1993,8.7,The trio sit through a dreary Joe Don Baker disasterpiece as Gypsy tries to find a way to save Joel from being killed by the Mads.
6,13,The Brain That Wouldn't Die,30 Oct. 1993,8.1,New guy Mike Nelson finishes his training and makes his way into the theater for the first time. His first outing is the movie El cerebro que no podía morir (1962) about a creepy doctor who keeps his decapitated fiancée's head alive in a laboratory while he tries to find her a new body. Mike tries to escape the SOL but ends up bonding with the Bots instead when his attempts fail.
6,14,Teen-Age Strangler,7 Nov. 1993,8.1,Mike and the 'bots watch the dreary educational short Is This Love? (1957) and the horrifyingly bad Teen-Age Strangler (1964).
6,15,The Wild World of Batwoman,13 Nov. 1993,7.6,"Mike and the Bots watch a high school student fall into the depths of despair because he got caught Cheating (1952). Later, the guys try to make sense of El mundo salvaje de Batwoman (1966) as a scantily clad superwoman does battle with villains named Ratfink and Professor Neon. The Bots write essays about the short but Crow gets caught cheating."
6,16,Alien from L.A.,20 Nov. 1993,7.4,"The crew watch a squeaky-voiced valley girl search for her missing archaeologist father in Alien from L.A. (1988). Mike and the Bots devote a song to leading lady Kathy Ireland and later define her acting technique as ""dull surprise""."
6,17,Beginning of the End,25 Nov. 1993,7.9,"Swarms of giant grasshoppers are headed straight for Chicago in Beginning of the End (1957). Mike catches the Mads off guard, Crow presents his latest screenplay ""Peter Graves Goes to the University of Minnesota"", and Tom performs a stand-up comedy routine about grasshoppers."
6,18,The Atomic Brain,4 Dec. 1993,7.6,"Mike and the Bots are asked What About Juvenile Delinquency? (1955) in a short about a teenage thug whose gang mugs his father. Then it's time to watch science go awry in Monstrosity (1963) when a rich, elderly woman hires a doctor to transport her brain into one of her beautiful kidnapping victims. Mike demonstrates chin puppetry while Magic Voice hits it off with the Voice-Over Guy from the movie."
6,19,Outlaw of Gor,11 Dec. 1993,7.6,"A hero and his loser friend are transplanted to the planet of Gor and are soon caught up in an evil sorcerer's plot in Outlaw of Gor (1988). Mike and the Bots are inspired to perform the song ""Tubular Boobular Joy"" because of the amount of skin shown by characters in the movie."
6,20,Radar Secret Service,18 Dec. 1993,7.6,"Mike and the Bots learn the dangers of not paying attention at railroad crossings in the short Last Clear Chance (1959). Later, they watch government agents use high-tech radar to track criminals on the black market in Radar Secret Service (1950). The guys stage Mike's 10-year high school reunion and, inspired by the short, Tom asks the golden question: ""Why don't they look?!"""
6,21,Santa Claus,24 Dec. 1993,8.3,Mike and the bots watch Santa Claus mess around with a devil while trying to deliver gifts and then sing politically correct holiday songs.
6,22,Teen-Age Crime Wave,15 Jan. 1994,7.9,"The crew pokes fun as a group of twenty-something ""teenagers"" hold an elderly farm couple hostage on Thanksgiving in Teen-Age Crime Wave (1955). Mike and the Bots open the first deli in space and contemplate the ""doughy guy""."
6,23,Village of the Giants,22 Jan. 1994,7.3,"In El pueblo de los gigantes (1965), a child genius creates a growth formula that ends up in the hands of some incredibly annoying teenagers. Meanwhile, Dr. Forrester shakes things up in Deep 13 when he downsizes Frank and interviews Torgo as his possible replacement."
6,24,12 to the Moon,5 Feb. 1994,8.0,"The guys get a look at the future of the car industry in the short Design for Dreaming (1956) and then watch as a group of astronauts take off for the moon in 12 to the Moon (1960). On the SOL, Nuveena drops in for a visit and the crew thinks she might be the key to escaping the mads!"
7,1,Girls Town,16 Jul. 1994,7.6,"A promiscuous teen is framed for murder and then sent to a Catholic reform school in Girls Town (1959). Mike explains the honor system to the Bots and Tom ""scats"" until Mike and Crow can't take it anymore."
7,2,Invasion USA,23 Jul. 1994,7.6,"An upper-middle class family teaches Mike and the Bots how to be incredibly bland, white, and boring in A Date with Your Family (1950). Later, a group of barflies must figure out what to do when the Soviets attack the U.S. in _Invasion USA (1952)_. Mike and the Bots have a dinner party inspired by the short and get a visit from ""Bob the A-Bomb"" on the Hexfield."
7,3,The Dead Talk Back,30 Jul. 1994,7.8,Metaphysics helps to solve a murder case while Mike and the Bots impersonate the Grateful Dead.
7,4,Zombie Nightmare,24 Nov. 1994,7.6,Dr. Forrester and TV's Frank fool around with voodoo as Mike and the 'bots make Batman (1966) jokes in order to endure Zombie Nightmare (1987) with Adam West.
7,5,Colossus and the Headhunters,20 Aug. 1994,7.5,"Mike and the Bots try to make sense of Maciste contro i cacciatori di teste (1963) in which a man named Maciste tries to lead his people from a destroyed island to a land of other tribes. Meanwhile, Dr. Forester invents the world's cutest pet called Nummy Muffin Coocol Butter. Mike and the Bots are forced to take care of Nummy despite Frank wanting to keep him."
7,6,The Creeping Terror,17 Sep. 1994,7.9,"Mike and the 'bots watch The Creeping Terror (1964), with its infamous walking-carpet monster, and parody Amor a la americana (1969)."
7,7,Bloodlust!,3 Sep. 1994,7.6,"Mike and the Bots watch a cheap ripoff of The Most Dangerous Game, while Mother Forrester visits Deep 13."
