temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
3,6,Escobar Season,18 Nov. 2016,9.0,"Emma is still angry at Isak, and Isak is not talking to Even either. Jonas reaches out and offers to talk with Isak about his issues. Because of sleep problem Isak decides to go to the eccentric school ""doctor""."
3,7,Er du homo?,25 Nov. 2016,9.2,"Even is sending Isak some confusing signals, and Isak asks Eskild for advice. Rumors that Isak might be gay is spreading through school. After coming out to Jonas, he encourages Isak to tell Mahdi and Magnus as well."
3,8,Mannen i mitt liv,2 Dec. 2016,9.3,Isak's dad wants Isak to answer him about going to a church concert with his mom and him. Sana reluctantly tries to tell Isak she was wrong in previous discussion. Even surprise Isak by booking a hotel suite for them.
3,9,Det går over,9 Dec. 2016,9.5,"After Even had a manic episode, Isak does some research on bipolar disorder. Isak struggles with getting in touch with Even. Magnus offers some good advice. Isak goes to a church concert with his parents."
3,10,Minutt for minutt,16 Dec. 2016,9.4,Isak has to take care of Even while he is in a period of depression and get help from Eskild and the other flatmates. Isak hosts a Christmas party for the revue group after Vilde asks him.
4,1,Du hater å henge med oss,14 Apr. 2017,8.2,"Sana struggles with being a practicing Muslim and hanging with her friends, specially Vilde discussing her sex life. Sana and the rest of the girls goes to a party with Sanas brother Elias and his friends, Yousef, Mikael, Adam and Mutta."
4,2,"Jeg er gutt, jeg får ikke hat",21 Apr. 2017,8.1,"Sana shows interest in Yousef, her brother's friend, and gets protective when Noora also shows interest. The girls get a lead on a bus for the Russ celebration. Sana and Vilde want to buy, but Noora thinks it is too expensive."
4,3,Hva mener du om drikking?,28 Apr. 2017,8.1,"Yousef helps Sana prepare dinner and they get to know each other better, and start flirting. Sara and Ingrid asks Sana if they are interested in combining their bus crews, and Sana has to host a bus meeting. Even has a question for Sana."
4,4,Allah hadde digget deg,5 May 2017,8.4,"Noora reveals the truth about her breakup with William, whereafter Sana brings her along to meet new guys. Elias gets completely smashed, so Yousef calls Sana for help. On the way home, Yousef and Sana share some deep religious insights."
4,5,Hvis du er trist er jeg trist,12 May 2017,8.8,"Sana suspects that Sara is hiding something from her. Sana's mother is worried about her recent behavior, which Sana finds very irritating. Elias then reaches out to Sana and gives her some advice. Everyone gathers for a karaoke party."
4,6,Har du en dårlig dag?,26 May 2017,7.9,"Sana is furious about recent revelations, which is really getting to her. She tries to discreetly come up with a way to get revenge, but keeps getting distracted in her surroundings. Isak then tells her a story, which gets her attention."
4,7,Vi må stå sammen,2 Jun. 2017,8.2,"Sana is having a hard time dealing with her feelings towards Yousef. She initiates a social media war, creating turbulence and disunity within the bus group. A surprise awaits Sana at home. Sana and Isak have a discussion."
4,8,De største loserne på skolen,9 Jun. 2017,8.9,"Sana becomes increasingly anxious about telling the girls the truth behind the Instagram account. By accident, she tells Eva the truth, whereafter Sana becomes devastated. Eva hosts a birthday party, which takes an interesting turn."
4,9,Livet smiler,16 Jun. 2017,8.3,Sana worries about Noora being off radar with William. Noora encourages Sana to make a move on Yousef.
4,10,Takk for alt,24 Jun. 2017,9.4,"The point of view of several of the recurring characters are shown, and their lives are explored in the week leading up to Sana's party for Eid."
