temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
2,4,The Greasy Pole,16 Mar. 1981,8.3,"Sir Humphrey Appleby is approached the head of the British Chemical Corporation to secure the Minister's support for the production of proponol, also known as metadioxin. Although the chemical is harmless, the BCC is concerned that the word ""dioxin"" would raise unwarranted fears among the uninformed public. Appleby convinces the Minister that there is absolutely nothing to worry about but as protests against the chemical contract begin to mount - and as 10 Downing Street has clearly indicated to the Minister that he is not to proceed - Minister Hacker must move ..."
2,5,The Devil You Know,23 Mar. 1981,8.3,The Minister and Sir Humphrey debate the merits of UK membership in the European Community with Hacker definitely negative about interference from Brussels. He dislikes the constant steam of rules and regulations and sees European civil servants living a lavish lifestyle. Sir Humphrey on the other hand disagrees and suggests there are many benefits to UK participation. Their views take a considerable turn however when the rumors of a Cabinet shuffle also reveal that Hacker may be offered a senior position in Brussels. When Sir Humphrey learns who the new minister ...
2,6,The Quality of Life,30 Mar. 1981,8.1,"The Minister has become concerned over the general quality of life and is not too keen to approve a six-story extension to new high-rise office building banker Sir Desmond Glazebrook is proposing. In fact, he has recently spoken out again the ever uglier skyline. Problems arise however when a city farm often visited by school children has its lease canceled. Perhaps Sir Desmond can help the Minister out by making available some vacant land that they have on hand? Not surprisingly, it's Sir Humphrey who has manipulated the entire situation to his advantage."
2,7,A Question of Loyalty,6 Apr. 1981,8.8,"The Minister and Sir Humphrey must appear before a Select Committee looking into government waste. Sir Humphrey suggests a number of ways the Minister can evade difficult questions but Hacker is blindsided by an MP who has in her possession the draft of a book by a former civil servant outlining huge waste in his Department. When Hacker is called to a meeting at 10 Downing St., he realizes there is only one solution, much to Sir Humphrey's dismay."
3,1,Equal Opportunities,11 Nov. 1982,8.6,"With his wife's encouragement, Minister Hacker decides he should focus on accomplishing 1 or 2 significant achievements while in office. He decides the time has come to promote more women into the senior ranks of the civil service. Needless to say, Sir Humphrey very much wants to maintain the status quo and arranges for his fellow permanent secretaries to brief their own Ministers accordingly. Hacker nonetheless insists on promoting a woman in his own department, but things don't quite work out as planned."
3,2,The Challenge,18 Nov. 1982,8.3,"Following a re-alignment of responsibilities, Jim Hacker now finds himself the Minister responsible for local government authorities in addition to his existing duties. As one can expect, he wants to reform local government. Following the advice of Sir Arnold Robinson, the Cabinet Secretary, Sir Humphrey gets the Minister to focus on civil defense but even at that, he manages to get himself into trouble when interviewed on television. Sir Humphrey saves the day when he manages to convince the BBC to pull the interview."
3,3,The Skeleton in the Cupboard,25 Nov. 1982,9.0,"The Minister is once again locking horns with Sir Humphrey, this time over a local Council's inability, or refusals, to submit its statistical reports. The local Council government belongs to Hacker's party and he doesn't want to make waves but Sir Humphrey is insistent. The Minister gains the advantage when a Daily Mail reporter put him on to a story. The 30-year lease on a military base in Scotland is about to expire and the government will lose a fortune it has spent building it up. It would seem that some junior bureaucrat at the time made a grievous error in ..."
3,4,The Moral Dimension,2 Dec. 1982,8.9,"While on an official visit to a Middle East sheikdom to finalize a major contract for a UK firm, the Minister manages to get himself into trouble on several fronts. Learning that the country is dry, he arranges for liquor to be available on the sly. When they are presented with an expensive 17th century antique bowl, Mrs. Hacker gets Bernard Woolley to get the object valued at less than £50 allowing her to keep the gift. When the Minister learns that bribes were likely paid to obtain the contract, he insists that there be a full public inquiry. A little reminder from ..."
3,5,The Bed of Nails,9 Dec. 1982,8.4,"The Minister yet again finds himself in it when the Cabinet Secretary and the Prime Minister's senior advisor con him into taking responsibility for developing a national transportation policy. The whole thing has been tried before and with little success. Sir Humphrey is aghast that the Minister took this on without first discussing with him and at the first meeting of officials, the Minister also realizes that he has made a grievous error. Their first attempt to rid themselves of the commitment fails but their second attempt proves somewhat more successful."
3,6,The Whisky Priest,16 Dec. 1982,8.2,"The Minister finds himself in a bit of bind when an army officer tells him privately that British-made weapons are finding their way into the hands of Italian Red terrorists. Hacker is very keen to do something about this and despite Sir Humphrey's view that this is not their problem, decides to inform the Prime Minister. The PM's office doesn't want to hear about it but the Minister has now painted himself into a corner as the only member of the government who knows about this situation. Bernard Woolley's suggestion of using the ""Rhodesia Solution"" provides him with ..."
3,7,The Middle-Class Rip-Off,23 Dec. 1982,8.3,"When the Minister is approached by a group of local constituents seeking government funding for their nearly bankrupt local football club, he suggests that they sell the local museum to private interests and use the proceeds for their sports team. Sir Humphrey - a patron of the arts and an avid opera-goer - is aghast at the prospect of taking funds from the arts and transferring it to sports. He and his fellow permanent secretaries come up with an ideal solution - make Jim Hacker the Minister responsible for the arts."
3,8,Party Games,17 Dec. 1984,9.2,"Sir Humphrey Appleby receives his just reward when he's told by Sir Arnold Robinson that he is to be his successor as Cabinet Secretary. Jim Hacker has mixed feelings about the whole thing and while he appreciates all of the advice he's received from Sir Humphrey over the years, they have also had their fair share of disagreements. When the Prime Minister suddenly announces his resignation, Hacker decides to take a run at the party leadership. His primary campaign issue is new regulations from Brussels on the content of sausages which point to the demise of the ..."
