temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
2,4,No Greater Love...,11 Nov. 1982,8.0,"Del becomes worried once more about Rodney's love life - and his latest dodgy 'bird'. This time though, Rodney has uncharacteristically fallen for Irene, a woman much older than him - and who just happens to be married. Worse still, her husband is a hardened-criminal who is soon to be released from prison. Del needs to think fast to 'rescue' Rodney - but will he get him out of harm's way in time?"
2,5,The Yellow Peril,18 Nov. 1982,8.6,"When Del arranges a job redecorating a Chinese Restaurant, he unwisely decides to employ the services of Rodney 'Leonardo' Trotter and buys some paint from Trigger. It's also nearing the anniversary of their mother's death, and in an attempt to save a bit of cash, Del swipes a bit of spare paint to spruce up her tombstone. While Del leaves Grandad and Rodney to paint the grease-filled Chinese kitchen with 'gold' paint, he heads off to decorate the tombstone. It's only when they've finished painting and get a call from the owner of the Chinese restaurant that they ..."
2,6,It Never Rains....,25 Nov. 1982,8.2,"Trotters' Independent Trading Company has been forced off the market, with the continuing downpour keeping most of Peckham indoors. While drowning their sorrows in The Nag's Head, Alex the travel agent mentions that business is slow and he can't give holidays away at the moment. As a promotional gimmick, Del suggests offering an 80% discount on a holiday to the next customer in the shop - and who happens to walk by, but Derek Trotter. Having sold sun-hats in the rain, Rodders has managed to earn some travel cash, but he is dismayed to learn that the 80% discount only ..."
2,7,A Touch of Glass,2 Dec. 1982,9.0,"Returning from an auction, the Trotters stop to help a woman whose car appears to have broken down. It turns out she is a posh sort. No less than Lady Ridgemere, wife of Lord Ridgemere who own the Ridgemere Hall Estate. Having towed the Lady to her stately home, Del overhears that the Lord of the Manor is having trouble with the firm he's hired to clean their chandeliers. He wastes no time in offering the Trotter's services as chandelier cleaners for a mere £350. With Rodney and Del up ladders, and an old sheet the only thing between the cut-glass chandelier and the ..."
2,8,Diamonds Are for Heather,30 Dec. 1982,7.8,"Derek Trotter has the Yuletide Blues, and drinks away his loneliness in Spanish night at The Nag's Head. There he meets Heather, who seems to be one friend short of company. Del Boy, ever the gentleman, entertains her and sees her home safely. At her flat he discovers that she has a young son, to a husband who seems to have joined a very long queue at the Job Centre 18 months ago and not come back. In no time at all their romance blossoms, and all is running so smoothly Del decides to propose. However, when he takes her for a candle-lit curry, she refuses his offer of..."
3,1,Homesick,10 Nov. 1983,8.2,"The wear and tear of climbing twelve floors in Mandela House takes its toll as Grandad's legs finally give way. And after a visit to the Doctors' it is recommended that they seek some different housing for the Trotter family - on the ground floor! Rodney has just been elected Chairman of the Housing Committee, and with a little pressure from Del, he persuades housing and welfare co-ordinator Miss Mackenzie to move the Trotters into a three-bedroom bungalow in Herrington Road. All seems hunky dory, until Miss Mackenzie catches Del and Grandad sharing a celebratory ..."
3,2,Healthy Competition,17 Nov. 1983,8.5,"Rodney takes the bold decision to leave Trotters' Independent Traders to go it alone... with Mickey Pearce. But, without Del's financial assistance, he soon begins to struggle and needs a miracle to survive. However, when the chance comes to use all his available money to buy something potentially valuable at an auction - which might change his fortunes and prove Del wrong - he has a big decision to make."
3,3,Friday the 14th,24 Nov. 1983,8.9,"A fishing trip to Cornwall is on the cards for the Trotters, with a stay in Boycie's empty weekend cottage. However, on arriving on a dark, stormy night with powerlines in the area down, they are stopped in a police roadblock and informed that an escapee from the local hospital for the criminally insane is on the loose. Could this be the start of a horror story for the unwitting Trotters?"
3,4,Yesterday Never Comes,1 Dec. 1983,8.1,"Del Boy enters the world of fine art when he attempts to pull the wool over 'posh tart' antique dealer Miranda Davenport. He unsuccessfully tries to tell her a rickety old cabinet is in fact a 'Queen Anne' original, but wise to the ruse, she coolly declines. Her attitude towards Del does warm when she responds to an advertisement placed by the Trotters in the local paper. When a painting Del has in stock catches her eye, Miranda soon worms her way into Del's affections and in no time at all, he has given her the painting as a gift. Keen to see her again, Del pays a ..."
3,5,May the Force Be with You,8 Dec. 1983,8.7,"Del Boy's arch-enemy from school turns up in Peckham, but this time he's known as Detective Inspector Slater from the Met Police. Having known Del and his wily ways since they were at school together, Slater knows exactly who to watch when he's on the trail of some stolen microwaves. Hapless Rodney has no idea who Slater is when he gets chatting to him in The Nags Head. It's only when he sees the horror on Del's face, after bringing Slater back to the flat for a reunion meal, that Rodney realises something is wrong Despite Rodney's best efforts, the game appears to be..."
3,6,Wanted,15 Dec. 1983,8.1,"When Rodney helps a drunken woman on the street, he is stunned when she looks petrified, accuses him of man-handling her, and promptly cries ""rape!"" Without thinking straight, and fearing the consequences, Rodders decides to leg it. Del hears about the escapade and realises his naïve Little Bruv must have encountered Blossom, a psychologically unhinged woman who is allowed out in public on weekend breaks. Not wanting to prey on Rodney's nervous disposition, Del naturally does the humane thing and concocts a story about the police conducting a search for 'The Peckham ..."
3,7,Who's a Pretty Boy?,22 Dec. 1983,8.5,"Del is determined to get his revenge on big-headed Irish painter and decorator Brendan O'Shaughnessy for flogging him some dodgy paint. So, when he learns of Brendan's plans to redecorate Denzil and Corrine's living room, he convinces them of the Trotters' credentials to do the job better. Corrine isn't impressed, but the Trotters get the job anyway. Left alone in the flat to decorate, with only Corrine's beloved pet canary for company, what could possibly go wrong..."
3,8,Thicker Than Water,25 Dec. 1983,8.3,"When Del and Rodney's estranged father shows up on Christmas Day after an eighteen-year absence, the Trotter family is suddenly thrown into turmoil. Worse still, he claims he has an hereditary disease that could also affect Del and Rodney. However, following blood tests, it comes to light that this might not be the brothers' only problem..."
4,1,Happy Returns,21 Feb. 1985,8.4,"Derek stops a young boy, Jason, from running into the road, and strikes up a friendship with the lad. It's not long before Del discovers that Jason's mother, June, is an old flame who he last saw around nineteen years ago. While Del and June rekindle their romance, Rodders is dating a lovely girl from the newsagent called Debby - a fact that is seriously curtailing his dirty magazine fetish. It soon transpires that Debby is June's daughter, and it's almost her 19th birthday. Del and Rodney soon put two and two together, and decide that Debby may well be Del's daughter..."
4,2,Strained Relations,28 Feb. 1985,8.6,"Grandad has suddenly and sadly died, and Del, Rodney and co attend his funeral - also attended by the north London branch of the Trotter family. Once the wake is over at the flat, it seems one member of the extended family has quietly stayed on incognito - their Grandad's brother, the navy veteran Uncle Albert. When it transpires that Albert is now homeless, the Trotter brothers are left in a moral dilemma that tests their resolve with this cunning old salty sea-dog."
4,3,Hole in One,7 Mar. 1985,8.3,"The Trotter's have fallen on hard times, largely due to Rodney's £500 investment in suntan lotion during one of the worst winters ever seen. To make things worse, the deep-fat fryer they sold to Mike, landlord of The Nag's Head, is on the blink and the tension brings Del and Rodney to boiling point. But throughout all this trouble, Uncle Albert, who Rodders blames for their bad luck, keeps telling them that something will turn up. As Albert leaves the pub, he accidentally falls through an open cellar door, and the Trotters' quickly come up with a way to get some cash ..."
4,4,It's Only Rock and Roll,14 Mar. 1985,8.1,"Rodney has joined a new band, and Del immediately capitalises on this by booking them into The Shamrock Club to play for the St Patrick's night festivities. Taking his place as the band's manager, Del winces his way through their rehearsals, and when the Shamrock gig results in a fight, the band are forced to leg it, leaving the instruments behind them. When Rodney finds out the musical equipment has vanished, he contacts the police and helps them with their enquiries. When tell sees Rodney with the constable, he quickly distracts the officer and pulls Rodney aside. ..."
4,5,Sleeping Dogs Lie,21 Mar. 1985,8.4,"In an attempt to earn an easy £60 a week, Del persuades Boycie and Marlene to entrust him with the care of their Great Dane puppy, Duke, while they are away on holiday. Whilst out on a walk, Rodney notices that the dog is a bit sluggish, and they decide to take it to the vets. Del and Rodney think that the dog may have eaten some reheated pork leftovers for breakfast, and the vet quickly informs them that Duke has probably caught Salmonella. It's only when they get home that they realise Albert has eaten the other half of the pork, and they quickly rush him to ..."
4,6,Watching the Girls Go By,28 Mar. 1985,8.0,"Rodney is taking some stick from the lads down the pub about his 'imaginary' girlfriend, and Mickey Pearce bets him fifty that he won't bring a girl to the Saturday night bash in The Nag's Head. When Rodney admits to Del that he was lying about the girl he's going to bring on Saturday night, his big brother sets about trying to get him a date. On the Friday night, the two brothers head out clubbing, and despite trying almost every club in London, they end up in a seedy little bar in search of a date for Rodney. As luck would have it, Del boy spots Yvonne, an old flame..."
4,7,As One Door Closes,4 Apr. 1985,8.3,"The trouble starts when Del agrees to provide painter and decorator Brendan O'Shaughnessy with enough louvre doors to refit an entire housing estate in Nunhead. Del's supplier, Teddy Cummings, only stocks and supplies in bulk, so it's up to the Trotters to find two grand by the next day or there's no chance of getting the doors. As usual, a solution turns up in the form of Denzil's redundancy money, which they somehow convince him to part with, only to be told by O'Shaughnessy that the doors he's bought aren't needed. And to make things worse, the doors turn out to be..."
4,8,To Hull and Back,25 Dec. 1985,9.1,"Boycie and Abdul pitch a diamond scam to Del Boy, who immediately turns them down. That is until they offer him a £15,000 cut of the estimated £150,000 sale of the stone on the UK market. Del finds himself designated as the courier between Holland and Britain. No sooner has Del enlisted a reluctant Rodders, he hears his old foil Chief Inspector Slater is eyeing Boycie and Abdul as drug dealers. Del decides to hide undetected in the back of Denzil's van. Denzil then getting in and driving them to Hull (pursued by Rodney) was not part of the plan. Thinking quickly, they..."
5,1,From Prussia with Love,31 Aug. 1986,8.4,"It's closing time at The Nag's Head, and Mike the landlord is having problems clearing everyone out, particularly a young pregnant foreign girl who doesn't seem to speak Peckham English. Del and Rodney offer to help, and despite Del Boy's dodgy French, they work out that Anna is from Germany, and she's been chucked out on the street and was considering getting her child adopted. They leave Rodney to take Anna to a hotel, but he ends up bringing her back to the flat, where she explains that, Spencer, the son of the family she was working for as an au pair got her ..."
5,2,The Miracle of Peckham,7 Sep. 1986,8.2,"Rodney and Uncle Albert are astonished when Del gets dressed up in his best suit, and announces he's going to church. While he's there, the parish priest is sad to tell him that the hospice connected with his church may be forced to close, unless a substantial amount of money can be raised. It seems only a miracle will be able to save it - but can divine intervention really strike in Peckham?"
5,3,The Longest Night,14 Sep. 1986,8.6,"Del, Rodney, and Albert are mistakenly apprehended as shoplifters by an overzealous security guard at the Top Buy Supermarket. And things get worse when they're taken to the manager's office and realise that they've lost their receipt for the goods. Shortly after, Tom the security guard brings a cocky shoplifter, Lennox Gilbey, into the manager's office, where he promptly pulls out a gun and demands money from the safe. Unluckily for Lennox the safe is on a time-lock and due to the dodgy watch he's wearing, he's 15 minutes later than he planned - and the safe doesn't ..."
5,4,Tea for Three,21 Sep. 1986,8.9,"Trigger's young niece, Lisa, is staying with him for a while, and the scruffy young girl that Del and Rodney remember has now become a stunning 25 year-old woman. Both Trotter brothers think they are in with a chance, and immediately begin competing for Lisa's affections. Despite almost coming to blows, Del and Rodney manage to invite Lisa round to the flat for tea, and she seems more than happy to accept. In preparation for their date with Lisa, Del goes out to get some more 'Smash' and Rodney spends half-an-hour on the sunbed. Just before Del leaves for the shops, ..."
5,5,Video Nasty,28 Sep. 1986,7.8,"Rodney's Art Class is given a £10,000 grant to make a film spotlighting the local community, but first he has to avoid the scheming intentions of Mickey Pearce and Del Boy. Whilst Rodders suffers from writer's block, Del provides him with inspiration and a tale of a killer Rhino escaping from London Zoo and laying waste to innocent victims on the streets of the city. Rodney immediately points out the flaws in the logic behind the plot, and Del leaves him to it. But without telling Rodney, Del has already arranged for Mickey to head down to the town hall to film ..."
5,6,Who Wants to Be a Millionaire?,5 Oct. 1986,8.1,Del Boy's old pal Jumbo Mills is back with tales of his booming business in Australia. What's more he wants Del to go back down under with him as his partner in the enterprise. Could Del really leave Peckham for good?
5,7,A Royal Flush,25 Dec. 1986,7.4,"Rodney meets Vicky, a seemingly impoverished artist who it transpires is the daughter of the Duke of Maylebury. Having obtained a pair of tickets to the sold-out production of Carmen, Rodders seems to have deeply impressed Vicky. She is less taken by the presence of Del and his peroxide blonde dolly bird. Especially when they open the crisps. Vicky then invites Rodney to a party at the Duke's country home, and it seems romance may be on the cards. Then Del Boy turns up, hits the vino-plonko and ruins everything for his little brother."
5,8,The Frog's Legacy,25 Dec. 1987,8.6,"Trotters Independent Trading is causing mayhem with their faulty RAJAH computers. Rodders gets a new job at a funeral directors, while Albert and Del hit the health market with their miracle cure body massagers. At the wedding of Trigger's niece, the Trotters hear the tale of Freddy the Frog, a bank robber and close friend of the boys' mother. He left everything in his will to their mum, including missing gold bullion. While Del hunts for treasure, Rodney puzzles over Freddy and his mother's 'friendship' - and a son who would by now be his own age."
5,9,Dates,25 Dec. 1988,9.0,"After witnessing Trigger's unexpected success with his date from a local computer dating agency, Del fancies his chances of having some too. He duly enrolls, and sets out to meet his blind date at Waterloo Station. All seems to go well on their first date at a posh hotel - but have they both been entirely honest with each other?"
6,1,Yuppy Love,8 Jan. 1989,9.3,"After seeing the film 'Wall Street' Del fancies himself as Peckham's answer to Gordon Gecko and changes his image. He even - temporarily - gives up the Nag's Head for a trendy wine bar where he is just a little too casual for his own good. Rodney goes on a computer course and meets a nice girl called Cassandra. When she offers him a lift home, he is ashamed to tell her where he lives and gets her to drop him off in an upmarket suburban avenue. She eventually rumbles his deception, but agrees to go on a date anyway."
6,2,Danger UXD,15 Jan. 1989,9.2,"Del buys a consignment of blow-up sex dolls to sell on to elderly Dirty Barry, who has a sex shop. Unfortunately, the dolls are filled with propane gas and will explode if they are exposed to heat. When two of the dolls self-inflate in the flat, Del dresses them in his late mother's clothes to get them into the van incognito. However, when he arrives at his destination, Dirty Barry is unable to oblige - as his licence has been revoked by the council."
6,3,Chain Gang,22 Jan. 1989,9.4,"Arnie, a jeweller who retired early on health grounds, sells Del and his mates some gold chains but then says he wants them back for a previous customer. However he will ensure that he gets double the price to satisfy Del and his friends. As he is selling the chains to the other customer, Mr. Stavros, he collapses with a heart attack and is taken away, along with the money and the chains, by two ambulance men. However, it is a con. They are not real ambulance drivers but Arnie's sons, helping him relieve punters of their money. But then Cassandra hears that Arnie is ..."
6,4,The Unlucky Winner Is...,29 Jan. 1989,9.3,"Rodney wins a prize in a competition he didn't even know he'd entered, and he Cassandra are going to sunny Spain as a prize. However, Del Boy's coming too... and not as his brother."
6,5,Sickness & Wealth,5 Feb. 1989,8.4,"Del is having health problems - stomach aches - and the usual cash flow problem, so, to raise money, he organizes a series of séances run by Albert's psychic friend Elsie, who correctly predicts Marlene's pregnancy. When Elsie tells him his mother wants him to go to the doctor about his pains Del reluctantly agrees and ultimately finds he has Irritable Bowel Syndrome, which is not life threatening but requires a very strict health food diet. This is not really to his liking but a bigger shock comes when Rodney tells him he and Cassandra are getting married."
6,6,Little Problems,12 Feb. 1989,9.1,"Rodney's wedding day is approaching, and Del promises him £2000 as a present. However, Del also owes the Driscoll brothers the same amount - and they want their money. Later during the wedding ceremony, Rodney's middle name is revealed - and laughter ensues."
6,7,The Jolly Boys' Outing,25 Dec. 1989,9.6,The Nag's Head regulars head to the seaside town of Margate for an eventful day trip.
7,0,Rodney Come Home,25 Dec. 1990,8.3,"Rodney and Cassandra's marriage is in trouble - Cassy is ambitious and wants to better herself with her banking colleagues, while Rodney is set in his ways and expects her to be an old-fashioned housewife. After a bust-up, Rodney decides to leave and return to the Trotter household. He still yearns for her though, and is unwisely advised that making her jealous might be the key to winning back her affections. He asks another girl to join him on a date to the cinema - could this be a perfect Hollywood ending for Rodney, or could the curtain finally come down on his ..."
7,1,The Sky's the Limit,30 Dec. 1990,8.4,Boycie's lost a satellite dish and Delboy's come into possession of one. Rodney goes to meet Cassandra at Gatwick Airport but her plane's been diverted to Manchester. Could there be a link connecting these events?
7,2,The Chance of a Lunchtime,6 Jan. 1991,8.2,Del has a consignment of doorbells that play various National Anthems. He tries to help Rodney and Cassandra save their marriage after going round to fix rodneys front door but things don't quite go to plan. Raquel has an audition for a part in a play. She passes the audition but is unable to accept it as she has some news that leaves Del speechless...but not for long.
7,3,Stage Fright,13 Jan. 1991,9.1,"Del tries his hand at being a showbiz manager, and one of his clients is his 3-months pregnant girlfriend Raquel. But will things go to plan?"
7,4,The Class of '62,20 Jan. 1991,8.9,"Del is invited to a school reunion with Boycie, Denzil and Trigger. The organiser remains a mystery until disgraced ex-policeman Roy Slater appears. After drinks in the Nag's Head they all repair to the flat where Del discovers that Slater is married to Raquel, who wants a divorce from him. Happily for Del he finds out that Slater is getting a rake-off from the diamond heist for which he served time and uses this to blackmail him into divorcing Raquel."
7,5,"He Ain't Heavy, He's My Uncle",27 Jan. 1991,8.4,"Whilst Del employs Rodney in the family firm, Uncle Albert starts going to the Over-60s Club but comes home one day, bruised and claiming that he was mugged. After refusing to go out for a week, he suddenly takes off, leaving a note to imply he has left home. Del and Rodney eventually find him at the new estate built on the street where he was born, and bring him home. When Albert's old mate Knock-Knock arrives at the flat it turns out that there was no mugging but the two old men got into a fight over an old lady, Dora, from their club."
7,6,"Three Men, a Woman, and a Baby",3 Feb. 1991,8.8,"Del is hoping to sell a load of wigs bought from Mustapha to the old ladies in the Nag's Head and is annoyed to find out that he has actually bought a box of mens' wigs. Cassandra leaves Rodney, claiming that he lacks drive. He turns vegetarian and sports a clip-on pony-tail to appear trendy but when Cassandra gets back in touch with him she tells him she prefers him just as he is. Raquel gives birth to a baby boy, which Rodney has jokingly suggested be called Damien, a name Del and Raquel are happy to give him. As dusk falls Del communes with his dead mother to tell ..."
7,7,Miami Twice (The American Dream),24 Dec. 1991,8.5,"At Damien's christening, Del does a deal with the vicar to supply 'pre-blessed' Romanian altar wine, only it turns out to be white. In an effort to get Rodney back with Cassandra Del suggests a trip to Miami, Del already having bought the tickets with Rodney's pension money. However, Cassandra has a heavy work load and is unable to get time off so the Trotter brothers do Miami together."
7,8,Miami Twice (Oh to Be in England),25 Dec. 1991,8.5,"The Trotters arrive in Miami, where they are spotted by Mafia Don Vincenzo Occhetti and his sons, the don just happening to be Del's exact double. The Occhettis welcome the brothers but they have a plan. Occhetti is to stand trial for several crimes. If Del is found dead and it is assumed that he is the Mafioso, the don will be in a position to start a new life. Several unsuccessful attempts to kill Del follow, as does an argument between Rodney and Occhetti, whom Rodney believes to be his brother. When Del and Rodney tumble to what is happening they go on the run but..."
7,9,Mother Nature's Son,25 Dec. 1992,8.7,"Strapped for cash as ever, Del is clearing Grandad's allotment, which has become a health hazard and where he finds some bottles of yellow liquid, which he dumps. He also finds a tap, hidden by rocks, but claims that there is an actual spring, yielding 'Peckham Spring Water'. Using a bottle of mineral water for the lab test he gets the water accepted and sold to a supermarket chain. Unfortunately he is unaware that it has been contaminated by the same yellow liquid he chucked in the reservoir and, as he turns out the light, the water starts to glow green."
7,10,Fatal Extraction,25 Dec. 1993,8.4,"After a visit to the dentist Del unwisely makes a date with the comely receptionist Beverley, but, on Rodney's advice, cancels it. After Del has got drunk and been responsible for causing a riot, he finds Beverley at his flat and fears that she has come for revenge, though she has only come to buy Damien's old high chair. In exchange she gives Del an answer-phone, and, come Christmas Day, he will live to regret this."
8,1,Heroes and Villains,25 Dec. 1996,9.4,"Del has applied for a council grant but been turned down. After giving Rodney a bracelet for his birthday inscribed 'Rooney', Del drives Rodney to a fancy dress party where they are dressed as Batman and Robin. However the Reliant Robin breaks down and, as the brothers are running through the fog in costume, they scare off a gang of muggers about to rob a female councillor. At the party they are the only guests in costume because the birthday boy has actually died and the party is now a wake. But there is good news next day when Del catches one of the muggers as he is..."
8,2,Modern Men,27 Dec. 1996,8.7,"After reading a book entitled 'Modern Men', Del elects to have a vasectomy but backs out when he finds that the doctor concerned is still angry about the faulty paint he sold him. With Cassandra pregnant Rodney is seeking a better-paid job and answers a newspaper advertisement, only to discover that it is as Del's assistant. Cassandra is rushed to hospital but she miscarries and, whilst comforting Rodney, Del bursts into tears."
8,3,Time on Our Hands,29 Dec. 1996,9.6,"Things aren't too good at Nelson Mandela house. Raquel's parents are due to visit for dinner and will be meeting Del for the first time, causing her to panic. Dinner is ultimately ruined after Albert unfortunately mixes up the gravy and coffee jars. Meanwhile, Rodney appears to be struggling to come to terms with Cassandra's miscarriage, causing Del to take extreme steps to get him talking about it. Things begin to look up however, in the shape of an antique watch. Is Del's vision of becoming millionaire finally going to come to pass?"
9,1,If They Could See Us Now.....!,25 Dec. 2001,7.4,"Due to bad investment and the Central American stock market crash the Trotters lose all their money. Whilst Rodney and Cassandra spice up their love life by dressing up, Del decides to restore the family wealth by going on the quiz show 'Gold Rush', hosted by Jonathan Ross. He does very well but has to phone Rodney for the answer to the jackpot question, and Rodney gives the wrong answer. Back home Del gets a call from the show to say that Rodney's answer was actually correct so that Del has won the prize money after all. Unfortunately Del thinks it's pub regular ..."
9,2,Strangers on the Shore...!,25 Dec. 2002,8.1,"Going to France to scatter the late Uncle Albert's ashes near the village where he spent part of the war, Del decides to kill two birds with one stone and organize a booze cruise. At the village they learn that Albert was a real ladies' man, which could be why most of the menfolk resemble him. Back in Peckham they discover a young man who seems to have stowed away in their van and can only answer ""Gary"" to everything asked of him. In fact he is called Rashid and he was loading the van when he got trapped behind the booze. He was carried to England against his wishes ..."
9,3,Sleepless in Peckham...!,25 Dec. 2003,8.0,"When Marlene vanishes and Boycie is secretive about her disappearance, people assume he has killed her, but she only went to have a boob job. The Trotters need money to stave off being evicted but are saved when it transpires that Uncle Albert invested his savings wisely and leaves them almost a quarter of a million pounds. Del tells Rodney that his real father was not Reg Trotter but a flash local crook called Freddie 'the Frog' Robdal. Cassandra goes into labour, this time successfully and her baby girl is named Joan after Del and Rodney's mother and with whose ..."
