temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
8,3,The Love Bunker,9 Dec. 2012,8.1,"Simon,Dobby's ex-boyfriend,asks Mark,Jeremy and Super Hans to join him on the paint-balling day Dobby has bought as his birthday present. Simon puts Dobby and himself into the opposing team to Mark and Jeremy,leading Mark to believe it is all a ploy to win Dobby back. Dobby and Jeremy bond over a joint but Mark is stuck in a bunker with a stoned Hans. When Hans makes a break for it and aims his paint-gun at Dobby Jeremy gallantly steps into the line of fire to take one for her."
8,4,Big Mad Andy,16 Dec. 2012,7.6,"Jeremy agrees to move out of the flat and share with Super Hans but Dobby would prefer to go inter-railing across Europe than move in with Mark. To make things worse for Mark not only has Hans been promoted above him at work, making him Mark's boss but Jeremy has arranged for the unstable Big Mad Andy to decorate the flat - largely so that Jeremy can sign him up for life skills coaching. Mark finds solace in an MBA evening class, meeting the elegant Stephanie and Jeremy, strangely in love with Dobby, urges him to pursue her but Mark cops out when he gets a call from ..."
8,5,Chairman Mark,23 Dec. 2012,7.6,"Jeremy is moving again, to stay with Mark's sister Sarah and her five-year old son Joshy, for whom he is something of a toy. Despite Jeremy having taken all his chairs Mark hosts the residents association for the flat block and is elected chairman - though he does use the funds for his own repairs. On the down side he is less successful as a taps salesman despite Jeremy's efforts to help and Dobby tells him she will not be moving in with him. He will not be alone though, for, having had enough of Sarah and surviving an uncomfortable night at Big Mad Andy's, Jeremy ..."
8,6,Quantocking II,24 Dec. 2012,7.9,"Mark is hoping Dobby will move in with him so Jeremy has to move back with Super Hans,who stays up all night and keeps snakes. Dobby has a job offer in New York from ex-boyfriend Simon so Mark decides he and Dobby should have a picnic in the country where he can declare his feelings for her. Sadly for him Jeremy,who is also in love with Dobby,turns up as well,leading Dobby to believe that they are gay as they are so inseparable. The two men start to fight over Dobby only to discover she has gone. Later she texts to say she is heading for New York."
9,1,The William Morris Years,11 Nov. 2015,8.1,"With Jeremy still refusing to apologize for falling in love with Dobby, he and Mark are still not on speaking terms six months later. However, the two must put their differences aside to celebrate with a newly-clean Super Hans."
9,2,Gregory's Beard,18 Nov. 2015,8.1,"Mark is uncertain about being best man at Super Hans' wedding, until he discovers Dobby is invited. Meanwhile, Jeremy's life coaching career is taking off but leads to a surprising encounter."
9,3,Threeism,25 Nov. 2015,9.0,"With Jeremy's love life taking a surprising turn, Mark decides to seize the opportunity to catch up with a girl he has had a crush on since they were at university together."
9,4,Mole-Mapping,2 Dec. 2015,7.9,"Though April is back with husband Angus Mark still pursues her, taking drugs with her but unwittingly attracts Angus as a friend. In order to impress Joe that he is a life style coach Jeremy rents expensive office space but regrets it when he sees the interest he must pay Mark for the loan and colludes with Super Hans to rob Mark's bank. When the robber backs out however Mark rather wishes he hadn't."
9,5,Kid Cave,9 Dec. 2015,8.2,"Dumped by April Mark prepares for a day out with son Ian though Ian's mother Sophie is more concerned with current boyfriend Duncan's infidelity and wants Mark back. To complicate matters April also changes her mind. Super Hans and Jeremy argue over who should get the royalties for a song they wrote in the 190s with Hans winning, Jeremy taking a pitiful and dangerous revenge at a children's play area."
9,6,Are We Going to Be Alright?,16 Dec. 2015,8.4,Jeremy is worried about turning 40 and Mark is running out of time to win over April. How is it all going to end for the El Dude Brothers? Are they going to be alright?
