temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
4,1,Trump vs Truth,12 Feb. 2017,9.1,John Oliver talks about Donald Trump's activities since becoming the President.
4,2,Putin,19 Feb. 2017,8.6,John Oliver talks more about the President Trump's activities specially his statements about having a nicer relationship with Russia. He also talks about Russian President Putin.
4,3,Obamacare Replacement,26 Feb. 2017,8.2,"John Oliver continues to talk about ventures of US President's office. He also talks about the pros and cons of Obamacare, and the upcoming Obamacare replacement plan."
4,4,Dalai Lama,5 Mar. 2017,8.7,"John Oliver talks about President Trump, Jeff Sessions and Tibet. He also conducts an interview of Dalai Lama."
4,5,American Health Care Act,12 Mar. 2017,8.2,John Oliver talks about American Health Care Act in detail. He also talks about International Women's Day and CIA Wikileaks.
4,6,Federal Budget,19 Mar. 2017,8.3,The main story looks at the Trump White House's proposal for the next US budget. Oliver ends with a look at Bolivia's uses of youths costumed as zebras to make crosswalks safer and more fun.
4,7,Cannabis in the United States,2 Apr. 2017,8.2,"Under federal law, even legal marijuana is illegal. John Oliver explains why conflicting drug laws pose serious problems."
4,8,Gerrymandering,9 Apr. 2017,8.2,"John discusses Trump's military response in Syria, Bill O' Reilly's harassment claims and the issue of Gerrymandering."
4,9,French Elections,16 Apr. 2017,8.6,The presidential election in France could determine the political future of Europe. John Oliver visits an excessively French bistro to deliver an urgent message to voters.
4,10,Ivanka & Jared,23 Apr. 2017,8.5,Ivanka Trump and Jared Kushner hold an incredible amount of political power. That's troubling considering their incredibly small amount of political experience.
4,11,Net Neutrality 2,7 May 2017,8.6,John Oliver points out that Net neutrality is under serious threat again and that all concerned should raise their concern to the respective authorities at all platforms.
4,12,Dialysis,14 May 2017,8.0,John Oliver highlights the opportunities for improvement of the for-profit dialysis industry.
4,13,Stupid Watergate,21 May 2017,8.6,Stupid Watergate is a reference to Nixon presidency's scandals which led him to resign and Oliver contrasts it with current series of scandals of Trump and how they've led to talks of impeachment just within 4 months of his presidency.
4,14,Paris Agreement,4 Jun. 2017,8.3,The U.S. pull out from the Paris agreement. Plus the London terror attacks and this week in Putin.
4,15,Brexit II,11 Jun. 2017,8.6,"In the wake of a divisive election, the UK will begin the process of leaving the European Union. John Oliver and an intergalactic space lord propose a plan."
4,16,Coal,18 Jun. 2017,8.5,Donald Trump won coal country in the 2016 election in part by promising to do away with Obama era job killing regulations. But what is it that's really killing coal jobs and where is the most promising growth in the region.
4,17,Vaccines,25 Jun. 2017,8.4,John discusses people that are afraid to vaccinate their children out of fear.
4,18,Sinclair Broadcast Group,2 Jul. 2017,8.4,"John Oliver takes on The Sinclair Broadcast Group, detainer of the majority of local news channel. He also tackles past president's of the United States with a focus on Warren G. Harding, and POTUS Donald Trump"
4,19,Alex Jones,30 Jul. 2017,8.5,"In response to Alex Jones' claims that the media cherry picks negatives from his ""Info Wars"" program, Oliver devotes a full show to Jones' popular right wing rant show."
4,20,Border Patrol,6 Aug. 2017,8.0,Oliver warns that Donald Trump's desire to have a surge in border patrol agent numbers was also tried by G.W. Bush's White House with disastrous results in the quality of agents added to the force.
4,21,North Korea,13 Aug. 2017,8.5,Oliver does his best to work out the thinking behind Kim Jong Un's continued push to make his nation a nuclear power regardless of the on going cost to his people.
4,22,Nuclear Waste,20 Aug. 2017,7.9,"John Oliver discusses both the imminent and long-term dangers of nuclear waste deposits in the United States, and the unresolved need for governmental solutions to a now decades old problem."
4,23,Presidential Pardons,10 Sep. 2017,7.9,"John Oliver talks about presidential pardons, and specifically President Trumps first pardon of Joe Arpaio. He discusses the crimes Arpaio is convicted for, and the message Trumps sends by pardoning him."
4,24,Corporate Consolidation,24 Sep. 2017,8.1,"John Oliver talks about Corporate Consolidation and Anti-Trust laws, Megyn Kelly's new daytime talk show, Donald Trump vs. Black Athletes, Tim Price and Steve Mnuchin's plane scandals and the fate of the Scranton Train."
4,25,Forensic Science,1 Oct. 2017,7.9,"John Oliver talks President Trump's inability to organize Puerto Rican disaster relief, the proposed Republican tax reform, and the shortcomings of forensic science - offering a glimpse at how CSI shows might be made more realistic."
4,26,Confederacy,8 Oct. 2017,8.4,[HBO] HD. Main story: Confederate symbols are still celebrated despite the ugly history they symbolize.
4,27,Equifax Security Breach,15 Oct. 2017,7.8,"[HBO] HD. Main story: Equifax; plus, Harvey Weinstein scandal; Trump's latest strikes at Obamacare and the Iran nuclear deal."
4,28,National Flood Insurance Program,29 Oct. 2017,7.8,"[HBO] HD. Main story: Floods; plus, opioid epidemic; Alabama Senate Republican candidate Roy Moore; Australian vote on legalizing same-sex marriage."
4,29,Economic Development Incentives,5 Nov. 2017,7.9,"[HBO] HD. Main story: Economic development; plus, the latest on ""Stupid Watergate;"" And Now: Morning Shows Celebrating Halloween; the USPS on TV."
4,30,Presidency of Donald Trump,12 Nov. 2017,8.7,John Oliver recaps the first year of the Trump presidency and gives a warning about the three techniques he uses to undercut criticisms without addressing the related issues.
5,1,Trump vs. The World,18 Feb. 2018,8.4,John Oliver depicts how the world see America now in the era of Trump presidency. America's image is being compromised by its very own president. Not only comedians but also the world leaders are making fun of him and distancing themselves from America. Americas control over soft power is decreasing because of the vacancies in key diplomatic positions.
5,2,Italian Election,25 Feb. 2018,8.3,"[HBO] HD. Main story: Italian election; plus, Trump's idea to arm teachers; Canadian PM Justin Trudeau and Donald Trump Jr. in India."
5,3,NRA TV,4 Mar. 2018,8.2,"The NRA's streaming lifestyle network aims to boost gun sales, often by using an ominous tone that would make just about anything sound terrifying... including muffins."
5,4,Cryptocurrencies,11 Mar. 2018,7.9,"Tonight's main topic is 'Cryptocurrencies'. These digital currencies are creating a lot of noise nowadays. John Oliver explains the volatility of the concept, along with its perks and suggests everyone to gamble on Cryptocurrencies in a very cautious manner."
5,5,Mike Pence,18 Mar. 2018,8.5,[HBO] HD. Main story: John Oliver creates his own children's book about a bunny to compete with Mike Pence's .
5,6,Immigration Courts,1 Apr. 2018,8.1,"In this episode, John Oliver covers Immigration Court."
5,7,Crisis Pregnancy Centers,8 Apr. 2018,7.9,Crisis pregnancy center is an institute which talks women away from abortion by any means possible. They can practically state wrong information and misleading data to confuse women. Which is more shocking is that they are not breaking any law with these wrong advises. Moreover it is quite easy to open a crisis pregnancy center. And John Oliver did that from New York. Behold the 'Vanned Parenthood'.
5,8,Corporate Taxes,15 Apr. 2018,8.1,John Oliver talks about the Corporate Taxes. He gives examples of how big corporation always tries to evade taxes. They are using the loop holes in American tax system. He also expressed his doubts about the promises were made by the new tax plan. He used the unfruitful past experience of tax holiday to support his claim.
5,9,Iran Deal,22 Apr. 2018,8.1,"'Iran Deal' is the worst deal of all time in Donald Trump's Eyes. But John Oliver Explains Why It Is Better Than No Deal. Because this deal strictly forbade Iran to develop any sort of nuclear weapons. And all of their declared nuclear sites have close monitoring, as well as any suspected site could be monitored within 24 days of the request. The sad part is, top advisers of Trump administration are also against the deal. That is why John prepared a new ad with catheter cowboy to explain the matter to Trump and scheduled it on his favorite Sean Hannity's show."
5,10,Rudy Giuliani,6 May 2018,8.8,"Rudy Giuliani is the newest addition to the Trump's lawyers. He revealed some pretty damaging stuff about the Stormy Daniels story, which contradicts his employer's statement. But it is not a new thing for Rudy Giuliani because he was doing it throughout his career and was always eager to appear in television or limelight even if it is the lamest way possible."
5,11,Venezuela,13 May 2018,7.7,"Venezuela is in deep economic crisis. People in Venezuela are suffering immensely for the epic management from Nicolás Maduro's government. That is why people are now taking desperate measures like violent protests, food riots etc. Despite the extreme conditions Maduro failed to content the situation, instead he made the inflation unbearable. As well as Maduro changed Venezuela's democratic process to stay in power and eventually dominated the election where there was virtually no actual opponents."
5,12,Rehab,20 May 2018,8.0,Rehab is a billion dollar industry of USA. But this enormous addiction treatment industry is not regulated enough. That is why they can claim a high success rate of their facility without any hard evidence. Not only that they have a practice of using urine of addicts to make money. Which is known as the liquid gold in recovery industry.
5,13,Guardianship,3 Jun. 2018,8.1,"John Oliver discusses a surprising letter from Kim Jong-un to President Trump, journalist Arkady Babchenko's rising from the grave, a British royal expert born an Italian American, and the fraught issue of senior citizen guardianship."
5,14,Stupid Watergate II,10 Jun. 2018,8.0,"This was the second installment 'Stupid Watergate'. As it is not possible to indict a sitting president according the law the only way left is the impeachment and Trump knows that very well. So his team and allies are trying to undermine the Muller Investigation by denying facts, spreading lies and creating baseless conspiracy theories. Because if the public have enough doubts in their mind about any wrongdoings by Trump administration, Trump will not be impeached as public opinion matters a lot in this matter. Therefore Trump will remain immune to any possible ..."
5,15,Xi Jinping,17 Jun. 2018,8.1,"Chinese president Xi Jinping is putting China into the world map. Previously China had a lay low international strategy which is known as 'hide your strength and bide your time'. But Xi Jinping is choosing a different path, he wants to let the world to know more about china and vice versa. And he is extremely popular among Chinese people because of their lasting economical growth and crackdown of corrupt government officials. As his influence is growing in the world with massive economy and infrastructure plans there is a growing concern also, as he is becoming more ..."
5,16,Mexican Elections,24 Jun. 2018,7.8,"Biggest Mexican election in history is underway. In present times, the sitting president Enrique Peña Nieto is hugely disliked by the Mexican mango people for the vast corruption of his administration. There is even a 'Corrupt Tour' where visitors and tourists can learn about the places and city landmarks where allegedly corruptions with public money occurred. As Mexico has one term rule for presidents so Mexico will replace him soon with one of these potential candidates: Andrés Manuel López Obrador or Ricardo Anaya Cortés. John Oliver then explains these candidates ..."
5,17,Gene Editing,1 Jul. 2018,7.7,"'Gene Editing' is a very fascinating field. It has enormous potential to improve the human life. While many scientists are extremely cautious about their experiments, there are also some who handles the matters about gene editing quite lightly. John Oliver explains the different risks, possible rewards of gene editing."
5,18,Workplace Sexual Harassment,29 Jul. 2018,7.8,"After tackling ""Stupid Watergate,"" Oliver talks about the subject of workplace sexual harassment and hosts a special interview."
5,19,Prosecutors,5 Aug. 2018,8.0,"John Oliver talks about an important but less known element of America's criminal justice system: 'Prosecutors'. Prosecutors held an powerful influence over cases but have not much accountability about their decisions. As nearly 95 percent of the cases that prosecutors decide to prosecute end up with the defendant pleading guilty without going to trial, prosecutors can easily misuse their power by withholding important evidences which might led to wrongful convictions."
5,20,Astroturfing,12 Aug. 2018,7.8,"After discussing racists, John talks about astroturfing."
5,21,Trade,19 Aug. 2018,8.3,[HBO] HD. Main story: Donald Trump is waging a trade war that hurts a lot of American workers.
5,22,Felony Disenfranchisement,9 Sep. 2018,8.0,Felony Disenfranchisement is what Jon Oliver talks about. Many people who had felony convictions are unfairly restricted from voting rights even long after of serving his/her conviction. And there is no clear instruction or process to regain the voting status. People have to rely on the whims of a clemency board which is absurd.
5,23,Facebook,23 Sep. 2018,8.2,"After commenting the recent allegation of sexual misconduct against Supreme Court nominee Brett Kavanaugh, John Oliver looks at the troubling impact Facebook is making internationally, such as on the Rohingya crisis in Myanmar."
5,24,Kavanaugh,30 Sep. 2018,8.4,"John Oliver discusses the ongoing controversy surrounding Brett Kavanaugh, the sexual assault allegations against him, his Supreme Court nomination, and what that could all mean for the highest (mostly-dog) court in the land."
5,25,Brazilian Elections,7 Oct. 2018,8.1,"Brazil is going to have its 2018 Brazilian general election. John Oliver introduces the candidates who might have the chance to win the election. He then talks about the growing unrest regarding this election among general people as all the candidates are worse than each other. Among all the candidates Bolsonaro is the worst and he is also compared as the Brazilan Trump. Sadly he is doing well in the election, that is why a new movement emerged opposing him which is called #EleNao (#NotHim). Finally John Oliver requested all Brazilian to save themselves by voting ..."
5,26,Saudi Arabia,14 Oct. 2018,8.1,"Saudi Arabia, despite their numerous human right violations is a long standing close ally of United States of America. John Oliver states the reasons behind the unconventional camaraderie between these two nations. Past few presidents of America also turned a blind eye to all the wrongdoings of Saudi Arabia.Then he talks about how Trump is boosting the confidence of autocratic Saudi regime more than ever by showing unconditional support because of the billion dollar business promises. Renowned journalist Jamal Khashoggi, a critic of Saudi royal family might be the ..."
5,27,State Attorneys General,28 Oct. 2018,7.6,"John Oliver briefly catches up with last week's events: deadliest attack on Synagogue, Saudi's lamest explanation of Jamal Khashoggi murder. Then he talks about the State Attorneys General. He explains the importance of role and contribution State AGs. State AGs are very powerful as they sue the federal government. So the races to elect these influential peoples are worth voters' attention."
5,28,Family Separation,4 Nov. 2018,8.3,John Oliver gives a quick recap about the USA's midterm election activities. Then he talks about the main story of the night: Family Separation. He discussed the absurdity of the policy and the toll it takes on the families of the immigrants. He also stated his sincere concern about the fact that it could very possibly happen again.
5,29,Drain the Swamp,11 Nov. 2018,7.9,"Firstly, John Oliver addresses the firing/resignation of Attorney General of the United States Jeff Sessions and his successor. Then he starts talking about the catch phrase Trump used in his campaign 'Drain the swamp'. John illustrates that how little Trump had done to drain the swamp, rather he is nurturing him and appointing them in key positions to make favorable decisions for the lobbyists. Finally he closes with the fact how celebrities earning millions of dollars by promoting products in social media without proper declaration of an ad post."
5,30,Authoritarianism,18 Nov. 2018,8.6,"[HBO] HD. Main story: A look at the growing number of authoritarian leaders around the world. Plus, the fate of Russell Crowe's jockstrap."
6,1,Brexit,17 Feb. 2019,8.4,"The UK could officially leave the European Union next month, which would be a huge change with hugely damaging consequences."
6,2,Psychics,24 Feb. 2019,8.0,"Psychics is something fun to talk about. But John Oliver talks about the alarming fact that 4 out of 10 believe in psychics (according to a research). And it is alarming that they swindle money out of desperate peoples. Additionally they often put people through severe emotional trauma about their loved ones. As John explains them in the show, these psychics use two simple tactics to do that: cold reading and hot reading."
6,3,Automation,3 Mar. 2019,8.0,Automation is a complicated blessing. It makes our life easier by creating safe and more productive environment but it also eliminates job opportunities. Rather than dealing with the issue tactfully President Trump is doing what he likes the most- 'Blaming Others'. John explains that even automation kills job but jobs are being created in new sectors. He suggests some ways to transition into these new sectors and initiatives need to be taken to accommodate older workers in the changing job sector.
6,4,Robocalls,10 Mar. 2019,8.3,Robocalls are one of the most annoying thing of having a cellphone. Over the recent years these robocalls are increased exponentially because of the advancement of the technology. There needs to be some sort effective policies to regulate these robocalls. If only Federal Communications Commission (FCC) cared a little more about this issue. So John take it upon his shoulder to give them the medicine of robocalls in small doses (after every 90 minutes).
6,5,Public Shaming,17 Mar. 2019,8.4,"John covers the New Zealand terrorist attack, and does a long piece on the effects of Public Shaming."
6,6,WWE,31 Mar. 2019,8.2,"In this weeks 'Last Week Tonight', the Mueller report is finally released, David Bernhardt has a surprise guest at his confirmation hearing, and John does a deep-dive into the WWE world wrestling entertainment."
6,7,Mobile Homes,7 Apr. 2019,7.9,"This week, Trump lies, why Stephen Moore and Herman Cain are terrible picks for the federal reserve, Baltimore's mayor embroiled in scandal, the secret star of TV divorce courts, and a deep dive into the hidden disasters of mobile homes."
6,8,Opioids II,14 Apr. 2019,8.3,John Oliver opens with a quick update about the infamous BREXIT. Then he talks about the news of arresting Julian Assange and how the media is focusing on his looks. After that he provides the recent updates about the opioid crisis and revealing the big players of this crisis.
6,9,Mueller Report/Chiitan,21 Apr. 2019,7.7,John covers the latest on the Mueller Report and presents the loving saga of his anime alter ego making friends with Japanese local mascot Chiitan.
6,10,Lethal Injection,5 May 2019,8.2,"John covers one Dem's silly KFC response to William Barr's refusal to testify before Congress, Aussie politicians' scandals, the best TV ad for a lawyer ever, the cutest frog ever, and the main topic - why the lethal injection is inhuman."
