temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
4,5,Gray Matter,9 Aug. 2000,8.5,"As Querns implements his new course of action, the dynamics of Em City start to change, causing friction with Officer Murphy. Beecher falls deeper into depression as he wonders about the fate of his children."
4,6,A Word to the Wise,16 Aug. 2000,8.3,"In an effort to reduce violence, white inmates are transferred out of Em City. Said and Arif talk to Querns about the negative impact of his changes, but their efforts are in vain. Mobay gets in good with Adebisi's crew...but pays a price."
4,7,A Town Without Pity,23 Aug. 2000,8.9,"With things wild in Em City, O'Reily begins a surprising affair. Zabitz asks Schillinger for protection from Keller--who tries to get into the rehab program to make amends with Sister Pete. Beecher looks to get even with his children's kidnapper."
4,8,You Bet Your Life,30 Aug. 2000,8.9,"After Hughes' attack on Devlin, Glynn withdraws from the race. Miguel Alvarez is still on the loose. Supreme Allah receives an unwanted surprise. Hill pays big time when he tells Mobay he knows he's undercover. Meanwhile, Said does the unthinkable."
4,9,Medium Rare,7 Jan. 2001,8.4,"Six months have passed. Said was acquitted of Adebisi's murder on grounds of self-defense. ""Up Your Ante,"" a game show, has joined Miss Sally in the prisoner's TV lineup. McManus and Glynn have done their best to keep the events leading up to Adebisi's death a secret. News producer Lisa Logan tours Oz in preparation for the arrival of hard-hitting reporter Jack Eldridge, who will also be spending a night with the new inmate the cameras will follow around on his first day. That man is Omar White, a jittery, homophobic addict fiending for drugs. Busmalis drives the ..."
4,10,Conversions,14 Jan. 2001,8.5,"New inmate Burr Reading arrives, ready to take charge of the African-American drug scene. Dr. Nathan returns to Em City, and finds the biggest adjustment is dealing with her feelings for O'Reily. Tidd tries to strike up a deal with Schillinger."
4,11,Revenge Is Sweet,21 Jan. 2001,8.8,Morales looks to pit the Chinese against Redding. Alvarez offers Glynn his services as an informant as a way out of solitary. Dr. Nathan announces that Em City inmates will be selected to test a trial drug that could reduce their time behind bars.
4,12,Cuts Like a Knife,28 Jan. 2001,8.7,"O'Reily regrets getting Cyril involved with the trial drug when it starts taking effect. Meanwhile, Giles' request for an unusual execution creates controversy and the Chinese refugees are deported...but not before plotting revenge on Morales."
4,13,Blizzard of '01,4 Feb. 2001,8.4,"O'Reily is in for a surprise when a visitor reveals the truth about his past, while Cyril faces trouble for his difficult behavior. Meanwhile, Morales and Redding lay out plans that could lead to all-out war in Em City."
4,14,Orpheus Descending,11 Feb. 2001,8.5,"McManus calls a superficial truce between Redding and Morales. Basil finally sees his wife, but Hughes ends up spoiling their happiness. Meanwhile, Cyril's latest outburst proves to be the last straw."
4,15,Even the Score,18 Feb. 2001,8.3,"McManus can't turn his back on White. Beecher tells the parents of the girl he killed that he's up for parole. Howell tries to blackmail O'Reily so she can get to Cyril, but he throws her for a loop--and then O'Reily is thrown himself by a secret."
4,16,Famous Last Words,25 Feb. 2001,8.8,"In the Season Four finale, Hill discovers where his true allegiances lie in Oz. Redding's plot to use the Colonel against Morales has an unexpected outcome. Beecher's agony about his parole hearing leads to a shocking season climax."
5,1,Visitation,1 Mar. 2018,8.4,"In its fifth season premiere, Oz re-opens in the wake of major renovations that had to be completed following a gas explosion."
5,2,Laws of Gravity,13 Jan. 2002,8.3,"McManus thinks White may reform if he spends quality time with Said; Alvarez offers Guerra a unique solution to their dispute; O'Reily's mother, Suzanne Fitzgerald, begins a community service term teaching music at Oz."
5,3,Dream a Little Dream of Me,20 Jan. 2002,8.4,"Brass wants to know who cut his tendon; Redding and Morales form another uneasy alliance; Rev. Cloutier's mysterious influence over his followers grows more intriguing; and Keller returns to Oz, only to be hit with an ID from an old murder charge."
5,4,"Next Stop, Valhalla",27 Jan. 2002,8.5,"Penders, Hill and Alvarez are given a chance to train seeing-eye dogs; Martinez gives Brass a 'cocktail' he definitely didn't order; the love triangle between Beecher, McClain and Keller becomes more complicated."
5,5,Wheel of Fortune,3 Feb. 2002,8.6,"Robson stirs up problems between White and Said. Meanwhile, Pancamo's illness might save some work for his enemies, Schillinger makes a friendly but suspicious overture towards Beecher, and Morales seeks revenge on his sister's abusive husband."
5,6,Variety,10 Feb. 2002,8.8,"As Cyril's trial gets off to an inauspiciously cold start, tensions between Mukada and Kirk come to a boil. Also, a priest named Meehan lands in Oz while White and Said turn over a new leaf in their relationship."
5,7,Good Intentions,17 Feb. 2002,8.4,"Hill's recovery leads to renewed friction between Redding and Morales, Alvarez gets his wish as the 'Man's Best Friend' program is finished and Meehan presents some revolutionary ideas to help Cyril."
5,8,Impotence,24 Feb. 2002,8.6,"In the Season Five finale, Robson goes to extremes to remedy his gum dilemma, Meanwhile, McManus struggles with personal turmoil over his decision to stay at Oz and Rebadow deals with his grandson's fate."
6,1,Dead Man Talking,1 Mar. 2018,8.1,"In the Season Six premiere, Alvarez and Schillinger are let out of solitary and placed back in general population. Meanwhile, a mourning Rebadow's spirits get a lift when he is transferred to the library and meets the new librarian, Stella Coffo."
6,2,"See No Evil, Hear No Evil, Smell No Evil",12 Jan. 2003,8.5,"The unexpected arrival of Mayor Loewen at Oz spurs an ironic turn involving Schillinger and Beecher. Meanwhile, Dr. Nathan discovers why solitary inmates are getting sick. A new business plan within Oz inspires Redding."
6,3,Sonata da Oz,19 Jan. 2003,8.7,Tobias learns who killed his father before being released from prison. Cyril begins shock therapy while receiving an execution date. Said is allowed to start his own company.
6,4,A Failure to Communicate,26 Jan. 2003,8.3,"Glynn receives mixed news on the toxic-poisoning problem. Meanwhile, Rebadow's relationship with the new librarian Stella hits a snag, Keller and Beecher work out an agreement, and Robson finally gets some redemption."
6,5,4giveness,2 Feb. 2003,8.3,Arif and the others have trouble getting Augustus' book published. Tobias confesses to Chris he's started dating someone on the outside.
6,6,A Day in the Death...,9 Feb. 2003,8.9,"New inmate Idzik faces his enemies and requests a transfer. Meanwhile, the Loewen case grows increasingly complicated, the Muslims run into business trouble, and the inmate population comes together to support the O'Reilys."
6,7,Junkyard Dawgs,16 Feb. 2003,8.6,"Three new inmates arrive at Oz, one of whom is particularly close to the O'Reily clan. Meanwhile, the Keller-Beecher-Schillinger triangle gets even more pointed, and an awards banquet ends in a fateful discovery."
6,8,Exeunt Omnes,23 Feb. 2003,8.8,Querns is appointed the new warden of Oz. Brass attempts to get famous for a day. Tim tries to change the mindset of Said's murderer. Cyril is finally executed. Keller brings Tobias back to Oz for good.
